hh_id,value,fragile_level
8619191991,"[46.90491485595703, 5.210302829742432]",2.0
3437792491,"[-64.91035461425781, 39.75565719604492]",1.0
8324066272,"[-9.861544609069824, 48.83232498168945]",2.0
6391097184,"[68.6106948852539, 12.16897201538086]",1.0
942260305,"[90.2433853149414, 17.080198287963867]",3.0
3065047617,"[-12.510170936584473, 71.49044036865234]",1.0
665977673,"[-46.04830551147461, 66.65667724609375]",2.0
2992258214,"[24.266151428222656, -92.98406982421875]",2.0
990322226,"[-60.661930084228516, 61.433876037597656]",1.0
9330030815,"[6.9425458908081055, -26.768253326416016]",2.0
3409596195,"[-52.73877716064453, 6.549895286560059]",2.0
5029174923,"[-19.65763282775879, 24.665939331054688]",2.0
1955935088,"[8.639307975769043, 75.53158569335938]",2.0
9061234560,"[27.54865264892578, 54.4268684387207]",2.0
7410666980,"[-1.8967337608337402, 90.89994049072266]",1.0
762489654,"[-56.488162994384766, 46.367435455322266]",1.0
2410196045,"[32.003013610839844, 47.282386779785156]",1.0
3945556779,"[43.133575439453125, -88.81420135498047]",1.0
3394062662,"[1.9994922876358032, -3.743096113204956]",2.0
7260837370,"[12.274456977844238, 53.75844955444336]",1.0
4021110353,"[-4.332143306732178, 51.32720947265625]",2.0
6959783278,"[31.670011520385742, 53.098060607910156]",1.0
9402248707,"[68.38655090332031, -22.86754608154297]",1.0
4558977657,"[4.58552360534668, 65.88154602050781]",2.0
8146021990,"[29.34273338317871, 67.45169830322266]",1.0
6610360144,"[51.898712158203125, 19.97795295715332]",2.0
2631623051,"[49.6723747253418, -21.422021865844727]",2.0
360060567,"[-15.140655517578125, 41.618141174316406]",1.0
7215737483,"[23.058176040649414, 92.67591857910156]",1.0
279066444,"[7.266948223114014, 84.88094329833984]",2.0
7224265068,"[54.75168228149414, 9.998164176940918]",2.0
1564315016,"[30.648094177246094, 24.014137268066406]",1.0
506953110,"[-29.736934661865234, 84.57231903076172]",2.0
6541991042,"[5.448423385620117, 56.68454360961914]",2.0
1515524831,"[9.426633834838867, 48.37583923339844]",2.0
4731082866,"[-36.395301818847656, 83.09674072265625]",2.0
1950082835,"[62.36765670776367, 32.690330505371094]",2.0
2358155792,"[-54.5224723815918, 68.48931121826172]",2.0
2925484528,"[-28.808752059936523, 78.89746856689453]",1.0
8810334128,"[73.5178451538086, 36.44963073730469]",2.0
7365127390,"[28.39128875732422, 48.327640533447266]",2.0
5264521670,"[79.96663665771484, 46.86241912841797]",2.0
4524830887,"[22.557376861572266, -50.52812957763672]",2.0
5922518644,"[34.74469757080078, -97.71431732177734]",2.0
1578744782,"[-46.401458740234375, 71.06211853027344]",2.0
8844746662,"[14.565593719482422, 63.97769546508789]",2.0
3725072370,"[1.726288914680481, 91.33842468261719]",1.0
3243835472,"[-28.178199768066406, 49.008140563964844]",2.0
26210355,"[16.7039737701416, 19.963939666748047]",1.0
8656232925,"[12.256174087524414, -3.688330888748169]",1.0
7198957284,"[52.28580093383789, 12.589131355285645]",1.0
2880078529,"[47.98862075805664, 34.072784423828125]",2.0
5771850171,"[-9.439913749694824, 30.59724998474121]",2.0
9376051941,"[7.875168800354004, 61.35414505004883]",2.0
8895638491,"[-10.341764450073242, 17.328916549682617]",2.0
8799600138,"[-1.8914674520492554, 23.934734344482422]",2.0
2394872517,"[-2.2145767211914062, 57.793331146240234]",1.0
226144206,"[12.567516326904297, -59.022830963134766]",2.0
118797415,"[-33.76069641113281, 82.51641082763672]",1.0
3714064045,"[4.175727844238281, 29.559961318969727]",1.0
2885278990,"[55.70075607299805, 15.95337200164795]",2.0
8614468501,"[50.466278076171875, 45.59760665893555]",2.0
6935846216,"[5.306413650512695, 37.374786376953125]",2.0
6622499265,"[-84.84104919433594, 36.38896179199219]",
2356957519,"[-78.96255493164062, 45.43841552734375]",
6083017752,"[15.802969932556152, -91.77632141113281]",2.0
7057906441,"[-31.545108795166016, 59.75227355957031]",2.0
2129384891,"[2.345072031021118, 37.489707946777344]",1.0
7425137370,"[54.404457092285156, 38.20628356933594]",2.0
5659217930,"[-30.163753509521484, 39.26951217651367]",2.0
5386781021,"[34.54420852661133, 37.72591781616211]",2.0
8530105072,"[22.818349838256836, 66.03299713134766]",2.0
3249887327,"[-8.650108337402344, 37.55519485473633]",2.0
9161086466,"[56.83511734008789, 4.645898342132568]",1.0
7998885939,"[10.60814380645752, 89.36038208007812]",1.0
4585286484,"[-82.95262908935547, 48.556278228759766]",
6511746687,"[-36.754276275634766, 62.455780029296875]",2.0
9705850496,"[34.30923843383789, 77.09550476074219]",2.0
6515830437,"[27.87517738342285, 63.30521011352539]",1.0
892943714,"[-7.624940395355225, 8.700060844421387]",1.0
9224464787,"[-66.1054458618164, 61.986690521240234]",2.0
9327261284,"[-28.367273330688477, 37.915748596191406]",2.0
3386953239,"[-19.13551139831543, 28.5158634185791]",2.0
8808393003,"[32.199588775634766, -26.722328186035156]",2.0
4317295936,"[-17.933292388916016, 75.30069732666016]",1.0
3179010376,"[-34.744564056396484, 82.60275268554688]",1.0
8802000618,"[60.13256072998047, 11.900336265563965]",1.0
7082792397,"[55.033851623535156, 46.59968566894531]",2.0
2711572799,"[-14.353816986083984, 83.76640319824219]",2.0
4130008659,"[9.69135856628418, 69.86976623535156]",2.0
3495337534,"[-24.18326759338379, 43.10283660888672]",2.0
2325006791,"[-85.07209777832031, 43.68982696533203]",
9025483668,"[9.415024757385254, -7.905022144317627]",2.0
2880796393,"[-0.7878057360649109, 20.036800384521484]",1.0
8050192362,"[45.462303161621094, 40.582923889160156]",1.0
9156431241,"[-19.202844619750977, 63.120174407958984]",2.0
1350618521,"[-20.33075523376465, 82.87886047363281]",1.0
5989553724,"[-15.289355278015137, 26.384002685546875]",1.0
7698246477,"[-52.76869201660156, 60.844669342041016]",2.0
6507268615,"[-66.28705596923828, 34.994544982910156]",2.0
7369373074,"[-55.154151916503906, 62.81593704223633]",2.0
6208152999,"[-67.71368408203125, -24.59800910949707]",1.0
8941388245,"[4.956284999847412, 0.30469146370887756]",1.0
4302077311,"[35.72673416137695, -82.9218978881836]",2.0
80620565,"[14.703654289245605, 69.0638427734375]",2.0
4488136180,"[-83.2358169555664, 39.3515739440918]",
3739209099,"[99.1728286743164, 28.437807083129883]",2.0
8855866667,"[36.12953186035156, 82.41450500488281]",2.0
7761572025,"[21.531715393066406, 36.437259674072266]",2.0
4941328108,"[-4.674699306488037, 77.14983367919922]",2.0
3392940825,"[-47.931087493896484, 58.43418884277344]",2.0
7355933819,"[48.20598602294922, 56.292686462402344]",2.0
2944738021,"[102.58616638183594, 26.628694534301758]",2.0
8001847621,"[22.213848114013672, 77.05595397949219]",2.0
8846516336,"[58.42340087890625, 55.213478088378906]",2.0
2623308767,"[18.65673065185547, 43.45746994018555]",2.0
1013533321,"[29.686988830566406, 46.62325668334961]",2.0
223675157,"[-52.254756927490234, 74.38946533203125]",1.0
6267478008,"[45.04169464111328, 40.58930587768555]",2.0
6935450172,"[50.588130950927734, 29.95989990234375]",2.0
2859416213,"[-20.999984741210938, 59.85529708862305]",2.0
1234428328,"[29.001249313354492, 48.107513427734375]",2.0
4434547028,"[35.2624397277832, 19.925548553466797]",2.0
7812286789,"[24.306148529052734, 67.20355987548828]",1.0
4299419573,"[7.091925144195557, 44.85310745239258]",2.0
4398295883,"[-57.57164001464844, 69.61527252197266]",1.0
8391694365,"[85.83917236328125, -36.438209533691406]",2.0
9275559271,"[-32.699485778808594, 80.90180206298828]",1.0
5070034169,"[95.58566284179688, 29.63507652282715]",3.0
6352749526,"[10.30182933807373, -95.33197784423828]",1.0
4322632444,"[87.8758544921875, 15.41400146484375]",3.0
5112076103,"[-68.90943145751953, 52.83346939086914]",2.0
3889035698,"[28.288105010986328, 54.20600891113281]",2.0
1118093701,"[-71.27775573730469, -13.913178443908691]",2.0
5760820925,"[93.50188446044922, 33.94255065917969]",2.0
6701539686,"[33.87846374511719, -86.15711975097656]",2.0
5947621866,"[-3.1928884983062744, -5.0934224128723145]",1.0
2640256372,"[16.515512466430664, -87.9583740234375]",2.0
6312448801,"[-30.09769058227539, 77.19620513916016]",2.0
6050551626,"[11.712559700012207, 99.87484741210938]",2.0
9315504243,"[43.56452941894531, 41.57036590576172]",2.0
1939583449,"[-89.08992767333984, 35.18559265136719]",
3419405909,"[43.88001251220703, 21.696292877197266]",1.0
278974684,"[2.7987096309661865, 90.21832275390625]",2.0
6464952823,"[36.178062438964844, -89.33165740966797]",2.0
5924502410,"[-29.44740104675293, 73.67548370361328]",1.0
2279463782,"[-1.2937487363815308, 22.153121948242188]",1.0
3570250859,"[4.176546573638916, 3.352321147918701]",1.0
1966683554,"[29.652938842773438, -58.062522888183594]",2.0
1360715292,"[72.61779022216797, 30.173551559448242]",2.0
4273556700,"[-10.323484420776367, 39.267860412597656]",2.0
3430276367,"[-13.887304306030273, 54.695552825927734]",2.0
839722198,"[2.324754238128662, 87.69416809082031]",1.0
6345809968,"[-72.92123413085938, 50.06542205810547]",
2044809765,"[4.679532051086426, 79.52974700927734]",1.0
4312491648,"[-82.87117767333984, 49.82274627685547]",
9937517306,"[-8.343153953552246, 48.56083297729492]",2.0
3027052436,"[21.30445098876953, -91.65934753417969]",1.0
3158919815,"[44.009864807128906, 18.637319564819336]",2.0
2424147123,"[52.50689697265625, 61.810611724853516]",2.0
966895504,"[-6.434481620788574, 14.8055419921875]",2.0
201653270,"[-82.70040893554688, -24.186504364013672]",
4035148585,"[44.430503845214844, 73.04529571533203]",2.0
8178386519,"[10.79858684539795, 33.66896438598633]",2.0
2336342126,"[-75.61569213867188, 39.980525970458984]",
3555253192,"[9.760713577270508, 59.37782287597656]",2.0
4587903610,"[-11.674586296081543, 91.46107482910156]",1.0
7070718673,"[34.281044006347656, 32.447269439697266]",2.0
8797317000,"[-40.741783142089844, 51.76858901977539]",1.0
4153005023,"[-29.74508285522461, -0.4963226318359375]",2.0
3933053928,"[-69.15811157226562, 56.20304870605469]",2.0
2799305477,"[4.807655334472656, 77.75867462158203]",2.0
180865970,"[-87.33795166015625, 40.51799774169922]",
6911726962,"[-18.789962768554688, 49.71681213378906]",2.0
535696062,"[28.249675750732422, 86.97753143310547]",2.0
5472124690,"[-8.868563652038574, 53.979244232177734]",2.0
4774986569,"[-1.9921294450759888, 62.1550407409668]",2.0
691291383,"[-42.79428482055664, 33.8317985534668]",2.0
2816934521,"[48.343406677246094, 56.46575164794922]",2.0
1667224269,"[-60.840721130371094, 18.605318069458008]",1.0
6156119106,"[57.714195251464844, 6.96616268157959]",1.0
6024797087,"[31.57489013671875, 26.368276596069336]",2.0
3469201739,"[23.944231033325195, -93.0237808227539]",2.0
5030322817,"[-25.39885902404785, 27.7409610748291]",1.0
6767684623,"[54.143795013427734, 26.609153747558594]",2.0
8320581976,"[26.58827018737793, 21.14946174621582]",2.0
7948609260,"[6.447959899902344, -103.28545379638672]",2.0
2835502703,"[-45.02701187133789, 59.05715560913086]",2.0
9475292351,"[48.7447395324707, 30.495023727416992]",2.0
4752998405,"[13.887371063232422, -91.8502197265625]",1.0
5340281064,"[-19.26799774169922, 51.228187561035156]",2.0
9771525965,"[19.32312774658203, 21.608314514160156]",2.0
8151568120,"[-27.365978240966797, 65.50145721435547]",1.0
9887966986,"[21.57938575744629, -2.7041947841644287]",1.0
4296332637,"[32.696205139160156, 20.58565330505371]",1.0
5330129835,"[57.7088623046875, 23.265535354614258]",2.0
7004178621,"[18.145668029785156, 85.90335083007812]",1.0
4536344208,"[-36.28113555908203, 46.58515930175781]",2.0
3375833068,"[5.297704696655273, 70.75436401367188]",2.0
3611128936,"[32.03374481201172, 32.93761444091797]",2.0
61268618,"[37.23555374145508, 12.69329833984375]",2.0
6143158142,"[-33.71349334716797, 25.828371047973633]",2.0
473463368,"[78.37932586669922, -37.19953918457031]",2.0
5325944229,"[36.81597900390625, 30.275667190551758]",2.0
2440544098,"[-17.13650131225586, 44.49286651611328]",2.0
9233561333,"[37.79860305786133, 21.836538314819336]",2.0
5914436707,"[-8.438544273376465, 48.61554718017578]",2.0
2506270889,"[-74.97515106201172, 52.01675796508789]",
3956799861,"[-9.867406845092773, 18.49768829345703]",2.0
4759247577,"[-33.79366683959961, 37.45812225341797]",1.0
1531631248,"[38.35830307006836, -66.32978820800781]",2.0
9608307492,"[-21.209672927856445, 76.41478729248047]",1.0
4154365757,"[20.015785217285156, 27.754314422607422]",2.0
2992528389,"[-7.048648834228516, 55.87520980834961]",2.0
7113120250,"[99.60868835449219, 17.308557510375977]",3.0
1257942073,"[-38.80708694458008, 75.30843353271484]",1.0
3199330047,"[-0.15487083792686462, 40.94765853881836]",1.0
1232563246,"[54.913795471191406, 27.66873550415039]",2.0
8632420692,"[-1.3780874013900757, 42.422000885009766]",2.0
207752203,"[-41.58255386352539, 74.2437744140625]",2.0
7304812175,"[-1.7874372005462646, 63.767398834228516]",1.0
9635809481,"[-81.20765686035156, 40.71245574951172]",
573024534,"[-57.02960968017578, 37.58224105834961]",2.0
6873046875,"[74.08897399902344, 35.98488998413086]",3.0
2782836777,"[102.2259292602539, 22.779922485351562]",1.0
1679393829,"[0.8340908885002136, 43.07594299316406]",1.0
4033872229,"[10.182588577270508, 45.368247985839844]",2.0
4640949871,"[61.545291900634766, -16.20894432067871]",2.0
6539246385,"[18.354496002197266, 74.11380767822266]",2.0
5401222618,"[24.512802124023438, -104.7927017211914]",1.0
7900088207,"[-16.462013244628906, 41.53085708618164]",1.0
1572400034,"[-31.752492904663086, 42.29691696166992]",2.0
4731603752,"[-51.88700866699219, 53.60467529296875]",1.0
6215543352,"[-60.79057693481445, 51.75475311279297]",2.0
2369853913,"[9.140271186828613, -69.05833435058594]",2.0
8711797262,"[-43.686370849609375, 74.64722442626953]",2.0
4594186568,"[31.84493064880371, 78.50178527832031]",2.0
4737984443,"[-37.96136474609375, -51.61896896362305]",2.0
3297391981,"[70.18618774414062, 46.4428825378418]",2.0
9349710292,"[-53.30790328979492, 69.65969848632812]",2.0
2929887717,"[-14.34469223022461, 65.88167572021484]",2.0
9381322924,"[-12.17594051361084, 39.84014129638672]",1.0
5779354819,"[-80.06361389160156, 49.330657958984375]",
422575479,"[-15.873197555541992, 68.33370971679688]",2.0
2913454529,"[26.211170196533203, 6.45144510269165]",1.0
75597684,"[31.8922061920166, 47.32302474975586]",1.0
5494414006,"[36.6960334777832, 23.67377281188965]",2.0
6665862839,"[-27.629657745361328, 71.8125]",2.0
7141736874,"[-13.999095916748047, 8.220072746276855]",1.0
9688831903,"[-2.357830762863159, 18.628856658935547]",1.0
9263837916,"[37.24985122680664, -99.02198791503906]",2.0
2873009726,"[24.218414306640625, 65.34638977050781]",1.0
2053519597,"[-9.612709045410156, -14.172662734985352]",2.0
8989861085,"[4.223511695861816, 35.892520904541016]",2.0
5790952332,"[34.20787811279297, 78.42350006103516]",2.0
9197628355,"[-33.82711410522461, 67.8804931640625]",2.0
6689852061,"[-54.11371612548828, 60.091590881347656]",1.0
5340679708,"[-28.511085510253906, 86.60462188720703]",2.0
5037731214,"[-3.2150638103485107, -16.747478485107422]",1.0
4567597276,"[13.499881744384766, 23.584571838378906]",2.0
7104183495,"[-31.802717208862305, 46.48635482788086]",1.0
8821998933,"[20.646595001220703, 40.23055648803711]",2.0
9948162175,"[-26.17064094543457, 58.10503005981445]",1.0
5232963078,"[47.07887649536133, 60.655303955078125]",2.0
1226799529,"[17.052885055541992, 79.42957305908203]",1.0
4347669662,"[39.96323013305664, 37.33613586425781]",2.0
4870987800,"[-95.25199890136719, 19.74036979675293]",
9592373854,"[-6.396820068359375, 82.14371490478516]",2.0
456541492,"[-37.23796081542969, 56.967185974121094]",2.0
4227050218,"[9.528421401977539, 36.1601448059082]",2.0
8852199569,"[-89.94216918945312, 40.17076873779297]",
8431989271,"[-87.47982025146484, 40.065547943115234]",
2882794670,"[14.261151313781738, 52.16691589355469]",1.0
8527415257,"[43.346099853515625, 69.26485443115234]",2.0
8825196548,"[-86.65892028808594, -21.02950096130371]",
2644333714,"[52.06918716430664, 29.641300201416016]",2.0
8327591304,"[78.25281524658203, -45.473304748535156]",2.0
2832105113,"[-50.226966857910156, 14.233715057373047]",2.0
5677723034,"[51.36989212036133, 53.40760040283203]",2.0
957532740,"[-27.000242233276367, 58.68581008911133]",2.0
7726355703,"[58.8952751159668, 31.67045021057129]",2.0
417690429,"[16.23855209350586, 71.92814636230469]",1.0
3564352721,"[31.932466506958008, 48.73422622680664]",1.0
1967796334,"[20.064241409301758, 40.00350570678711]",2.0
6942839953,"[-97.66654205322266, 7.797125339508057]",
2191414408,"[2.485123634338379, 6.074390411376953]",2.0
9525872442,"[-44.956336975097656, 51.38591766357422]",2.0
7987991355,"[11.749309539794922, 10.289054870605469]",2.0
7347388502,"[-21.836210250854492, 71.23965454101562]",2.0
2082221687,"[-49.05206298828125, 57.24388122558594]",2.0
5506846168,"[-4.527580261230469, 39.300235748291016]",1.0
3848821561,"[-43.94683074951172, 39.8095588684082]",2.0
2014068306,"[-87.95991516113281, 36.92741394042969]",
3226510410,"[-82.7751693725586, 49.72929763793945]",
1414358249,"[21.43602180480957, 76.3909683227539]",2.0
9406888509,"[61.80244827270508, 55.119503021240234]",1.0
2243401777,"[5.598016262054443, 47.620086669921875]",2.0
6089430464,"[62.03300857543945, 33.256202697753906]",2.0
3586202488,"[35.593544006347656, 27.38667869567871]",2.0
5768971662,"[-86.31953430175781, 42.732200622558594]",
7975369328,"[23.158893585205078, -87.61011505126953]",2.0
1781167021,"[24.371929168701172, 56.41254806518555]",1.0
8963113439,"[1.4233717918395996, 80.03441619873047]",1.0
8129923559,"[-3.735696315765381, -0.21696746349334717]",2.0
1605497308,"[-44.13105773925781, 55.22078323364258]",1.0
9116624998,"[3.1058695316314697, 0.5519657135009766]",1.0
4843295323,"[-13.976811408996582, 14.743416786193848]",1.0
3431646088,"[56.163578033447266, 43.50688934326172]",2.0
8745612218,"[52.16636276245117, 33.68454360961914]",2.0
4100407376,"[49.78786087036133, -85.85810852050781]",2.0
6654596922,"[-63.5321159362793, 49.2656135559082]",2.0
1575951529,"[3.814970016479492, 27.71736717224121]",2.0
2817029709,"[-15.103890419006348, 90.9837646484375]",1.0
6551719061,"[-13.164170265197754, 18.899761199951172]",2.0
